run_index,gripper_state,state_value,run_length_frames
37377,close,-1.0,33
37378,open,1.0,48
37379,close,-1.0,42
37380,open,1.0,45
37381,close,-1.0,54
37382,open,1.0,40
37383,close,-1.0,40
37384,open,1.0,40
37385,close,-1.0,33
37386,open,1.0,27
37387,close,-1.0,34
37388,open,1.0,39
37389,close,-1.0,28
37390,open,1.0,58
37391,close,-1.0,31
37392,open,1.0,37
37393,close,-1.0,36
37394,open,1.0,39
37395,close,-1.0,22
37396,open,1.0,39
37397,close,-1.0,27
37398,open,1.0,49
37399,close,-1.0,50
37400,open,1.0,54
37401,close,-1.0,31
37402,open,1.0,21
37403,close,-1.0,26
37404,open,1.0,42
37405,close,-1.0,30
37406,open,1.0,62
37407,close,-1.0,66
37408,open,1.0,33
37409,close,-1.0,49
37410,open,1.0,29
37411,close,-1.0,40
37412,open,1.0,28
37413,close,-1.0,26
37414,open,1.0,23
37415,close,-1.0,29
37416,open,1.0,39
37417,close,-1.0,50
37418,open,1.0,36
37419,close,-1.0,46
37420,open,1.0,34
37421,close,-1.0,38
37422,open,1.0,31
37423,close,-1.0,28
37424,open,1.0,28
37425,close,-1.0,36
37426,open,1.0,39
37427,close,-1.0,39
37428,open,1.0,41
37429,close,-1.0,24
37430,open,1.0,17
37431,close,-1.0,50
37432,open,1.0,18
37433,close,-1.0,39
37434,open,1.0,18
37435,close,-1.0,39
37436,open,1.0,36
37437,close,-1.0,27
37438,open,1.0,20
37439,close,-1.0,32
37440,open,1.0,31
37441,close,-1.0,39
37442,open,1.0,96
37443,close,-1.0,38
37444,open,1.0,37
37445,close,-1.0,27
37446,open,1.0,45
37447,close,-1.0,30
37448,open,1.0,42
37449,close,-1.0,31
37450,open,1.0,42
37451,close,-1.0,29
37452,open,1.0,41
37453,close,-1.0,35
37454,open,1.0,26
37455,close,-1.0,45
37456,open,1.0,20
37457,close,-1.0,28
37458,open,1.0,30
37459,close,-1.0,38
37460,open,1.0,27
37461,close,-1.0,28
37462,open,1.0,33
37463,close,-1.0,48
37464,open,1.0,48
37465,close,-1.0,31
37466,open,1.0,27
37467,close,-1.0,29
37468,open,1.0,29
37469,close,-1.0,33
37470,open,1.0,38
37471,close,-1.0,34
37472,open,1.0,28
37473,close,-1.0,24
37474,open,1.0,32
37475,close,-1.0,51
37476,open,1.0,31
37477,close,-1.0,34
37478,open,1.0,35
37479,close,-1.0,28
37480,open,1.0,45
37481,close,-1.0,33
37482,open,1.0,31
37483,close,-1.0,29
37484,open,1.0,54
37485,close,-1.0,40
37486,open,1.0,50
37487,close,-1.0,32
37488,open,1.0,50
37489,close,-1.0,31
37490,open,1.0,32
37491,close,-1.0,27
37492,open,1.0,41
37493,close,-1.0,38
37494,open,1.0,35
37495,close,-1.0,34
37496,open,1.0,28
37497,close,-1.0,33
37498,open,1.0,21
37499,close,-1.0,46
37500,open,1.0,30
37501,close,-1.0,48
37502,open,1.0,32
37503,close,-1.0,34
37504,open,1.0,31
37505,close,-1.0,20
37506,open,1.0,40
37507,close,-1.0,16
37508,open,1.0,43
37509,close,-1.0,35
37510,open,1.0,36
37511,close,-1.0,28
37512,open,1.0,26
37513,close,-1.0,49
37514,open,1.0,44
37515,close,-1.0,25
37516,open,1.0,23
37517,close,-1.0,28
37518,open,1.0,45
37519,close,-1.0,42
37520,open,1.0,17
37521,close,-1.0,48
37522,open,1.0,20
37523,close,-1.0,27
37524,open,1.0,18
37525,close,-1.0,30
37526,open,1.0,43
37527,close,-1.0,42
37528,open,1.0,59
37529,close,-1.0,29
37530,open,1.0,45
37531,close,-1.0,34
37532,open,1.0,41
37533,close,-1.0,30
37534,open,1.0,45
37535,close,-1.0,55
37536,open,1.0,47
37537,close,-1.0,29
37538,open,1.0,38
37539,close,-1.0,59
37540,open,1.0,27
37541,close,-1.0,37
37542,open,1.0,45
37543,close,-1.0,37
37544,open,1.0,40
37545,close,-1.0,27
37546,open,1.0,44
37547,close,-1.0,30
37548,open,1.0,30
37549,close,-1.0,23
37550,open,1.0,31
37551,close,-1.0,32
37552,open,1.0,42
37553,close,-1.0,32
37554,open,1.0,50
37555,close,-1.0,35
37556,open,1.0,47
37557,close,-1.0,39
37558,open,1.0,44
37559,close,-1.0,42
37560,open,1.0,42
37561,close,-1.0,30
37562,open,1.0,27
37563,close,-1.0,27
37564,open,1.0,48
37565,close,-1.0,38
37566,open,1.0,64
37567,close,-1.0,25
37568,open,1.0,42
37569,close,-1.0,33
37570,open,1.0,33
37571,close,-1.0,22
37572,open,1.0,62
37573,close,-1.0,32
37574,open,1.0,41
37575,close,-1.0,54
37576,open,1.0,56
37577,close,-1.0,41
37578,open,1.0,46
37579,close,-1.0,39
37580,open,1.0,37
37581,close,-1.0,32
37582,open,1.0,27
37583,close,-1.0,44
37584,open,1.0,33
37585,close,-1.0,38
37586,open,1.0,31
37587,close,-1.0,38
37588,open,1.0,50
37589,close,-1.0,28
37590,open,1.0,18
37591,close,-1.0,59
37592,open,1.0,33
37593,close,-1.0,27
37594,open,1.0,43
37595,close,-1.0,44
37596,open,1.0,26
37597,close,-1.0,43
37598,open,1.0,36
37599,close,-1.0,26
37600,open,1.0,47
37601,close,-1.0,33
37602,open,1.0,68
37603,close,-1.0,34
37604,open,1.0,31
37605,close,-1.0,44
37606,open,1.0,70
37607,close,-1.0,34
37608,open,1.0,35
37609,close,-1.0,33
37610,open,1.0,46
37611,close,-1.0,45
37612,open,1.0,33
37613,close,-1.0,36
37614,open,1.0,27
37615,close,-1.0,25
37616,open,1.0,33
37617,close,-1.0,34
37618,open,1.0,45
37619,close,-1.0,30
37620,open,1.0,72
37621,close,-1.0,34
37622,open,1.0,39
37623,close,-1.0,56
37624,open,1.0,60
37625,close,-1.0,43
37626,open,1.0,32
37627,close,-1.0,23
37628,open,1.0,47
37629,close,-1.0,39
37630,open,1.0,34
37631,close,-1.0,33
37632,open,1.0,41
37633,close,-1.0,39
37634,open,1.0,40
37635,close,-1.0,34
37636,open,1.0,37
37637,close,-1.0,35
37638,open,1.0,30
37639,close,-1.0,39
37640,open,1.0,31
37641,close,-1.0,39
37642,open,1.0,60
37643,close,-1.0,44
37644,open,1.0,30
37645,close,-1.0,41
37646,open,1.0,33
37647,close,-1.0,27
37648,open,1.0,42
37649,close,-1.0,30
37650,open,1.0,52
37651,close,-1.0,49
37652,open,1.0,54
37653,close,-1.0,34
37654,open,1.0,28
37655,close,-1.0,23
37656,open,1.0,48
37657,close,-1.0,28
37658,open,1.0,47
37659,close,-1.0,58
37660,open,1.0,44
37661,close,-1.0,32
37662,open,1.0,48
37663,close,-1.0,45
37664,open,1.0,56
37665,close,-1.0,35
37666,open,1.0,15
37667,close,-1.0,44
37668,open,1.0,20
37669,close,-1.0,33
37670,open,1.0,36
37671,close,-1.0,29
37672,open,1.0,48
37673,close,-1.0,32
37674,open,1.0,6
37675,close,-1.0,34
37676,open,1.0,29
37677,close,-1.0,33
37678,open,1.0,21
37679,close,-1.0,36
37680,open,1.0,26
37681,close,-1.0,35
37682,open,1.0,18
37683,close,-1.0,33
37684,open,1.0,49
37685,close,-1.0,51
37686,open,1.0,42
37687,close,-1.0,32
37688,open,1.0,54
37689,close,-1.0,27
37690,open,1.0,90
37691,close,-1.0,36
37692,open,1.0,47
37693,close,-1.0,34
37694,open,1.0,35
37695,close,-1.0,32
37696,open,1.0,52
37697,close,-1.0,35
37698,open,1.0,30
37699,close,-1.0,45
37700,open,1.0,43
37701,close,-1.0,47
37702,open,1.0,39
37703,close,-1.0,36
37704,open,1.0,33
37705,close,-1.0,32
37706,open,1.0,32
37707,close,-1.0,25
37708,open,1.0,41
37709,close,-1.0,34
37710,open,1.0,30
37711,close,-1.0,41
37712,open,1.0,15
37713,close,-1.0,50
37714,open,1.0,49
37715,close,-1.0,43
37716,open,1.0,30
37717,close,-1.0,31
37718,open,1.0,26
37719,close,-1.0,35
37720,open,1.0,24
37721,close,-1.0,25
37722,open,1.0,37
37723,close,-1.0,30
37724,open,1.0,58
37725,close,-1.0,36
37726,open,1.0,30
37727,close,-1.0,37
37728,open,1.0,58
37729,close,-1.0,33
37730,open,1.0,40
37731,close,-1.0,38
37732,open,1.0,41
37733,close,-1.0,58
37734,open,1.0,42
37735,close,-1.0,27
37736,open,1.0,56
37737,close,-1.0,32
37738,open,1.0,118
37739,close,-1.0,56
37740,open,1.0,80
37741,close,-1.0,54
37742,open,1.0,67
37743,close,-1.0,73
37744,open,1.0,43
37745,close,-1.0,40
37746,open,1.0,40
37747,close,-1.0,50
37748,open,1.0,55
37749,close,-1.0,31
37750,open,1.0,30
37751,close,-1.0,40
37752,open,1.0,67
37753,close,-1.0,46
37754,open,1.0,49
37755,close,-1.0,27
37756,open,1.0,44
37757,close,-1.0,34
37758,open,1.0,25
37759,close,-1.0,50
37760,open,1.0,60
37761,close,-1.0,30
37762,open,1.0,97
37763,close,-1.0,59
37764,open,1.0,34
37765,close,-1.0,38
37766,open,1.0,51
37767,close,-1.0,53
37768,open,1.0,45
37769,close,-1.0,46
37770,open,1.0,79
37771,close,-1.0,124
37772,open,1.0,71
37773,close,-1.0,58
37774,open,1.0,15
37775,close,-1.0,47
37776,open,1.0,28
37777,close,-1.0,58
37778,open,1.0,12
37779,close,-1.0,76
37780,open,1.0,24
37781,close,-1.0,38
37782,open,1.0,40
37783,close,-1.0,70
37784,open,1.0,52
37785,close,-1.0,42
37786,open,1.0,48
37787,close,-1.0,26
37788,open,1.0,23
37789,close,-1.0,51
37790,open,1.0,64
37791,close,-1.0,48
37792,open,1.0,57
37793,close,-1.0,33
37794,open,1.0,28
37795,close,-1.0,22
37796,open,1.0,45
37797,close,-1.0,26
37798,open,1.0,60
37799,close,-1.0,48
37800,open,1.0,53
37801,close,-1.0,38
37802,open,1.0,39
37803,close,-1.0,51
37804,open,1.0,53
37805,close,-1.0,44
37806,open,1.0,45
37807,close,-1.0,41
37808,open,1.0,47
37809,close,-1.0,37
37810,open,1.0,38
37811,close,-1.0,36
37812,open,1.0,35
37813,close,-1.0,29
37814,open,1.0,35
37815,close,-1.0,38
37816,open,1.0,62
37817,close,-1.0,45
37818,open,1.0,59
37819,close,-1.0,50
37820,open,1.0,38
37821,close,-1.0,50
37822,open,1.0,26
37823,close,-1.0,41
37824,open,1.0,45
37825,close,-1.0,49
37826,open,1.0,53
37827,close,-1.0,38
37828,open,1.0,54
37829,close,-1.0,46
37830,open,1.0,47
37831,close,-1.0,42
37832,open,1.0,39
37833,close,-1.0,33
37834,open,1.0,62
37835,close,-1.0,26
37836,open,1.0,103
37837,close,-1.0,36
37838,open,1.0,25
37839,close,-1.0,26
37840,open,1.0,41
37841,close,-1.0,79
37842,open,1.0,43
37843,close,-1.0,45
37844,open,1.0,51
37845,close,-1.0,32
37846,open,1.0,31
37847,close,-1.0,32
37848,open,1.0,41
37849,close,-1.0,30
37850,open,1.0,29
37851,close,-1.0,43
37852,open,1.0,40
37853,close,-1.0,42
37854,open,1.0,35
37855,close,-1.0,40
37856,open,1.0,68
37857,close,-1.0,27
37858,open,1.0,34
37859,close,-1.0,27
37860,open,1.0,70
37861,close,-1.0,36
37862,open,1.0,52
37863,close,-1.0,35
37864,open,1.0,31
37865,close,-1.0,42
37866,open,1.0,63
37867,close,-1.0,32
37868,open,1.0,47
37869,close,-1.0,33
37870,open,1.0,48
37871,close,-1.0,53
37872,open,1.0,36
37873,close,-1.0,35
37874,open,1.0,36
37875,close,-1.0,35
37876,open,1.0,36
37877,close,-1.0,34
37878,open,1.0,41
37879,close,-1.0,36
37880,open,1.0,34
37881,close,-1.0,53
37882,open,1.0,21
37883,close,-1.0,41
37884,open,1.0,53
37885,close,-1.0,34
37886,open,1.0,48
37887,close,-1.0,40
37888,open,1.0,46
37889,close,-1.0,41
37890,open,1.0,65
37891,close,-1.0,34
37892,open,1.0,108
37893,close,-1.0,31
37894,open,1.0,42
37895,close,-1.0,53
37896,open,1.0,42
37897,close,-1.0,41
37898,open,1.0,59
37899,close,-1.0,52
37900,open,1.0,76
37901,close,-1.0,47
37902,open,1.0,58
37903,close,-1.0,42
37904,open,1.0,34
37905,close,-1.0,56
37906,open,1.0,48
37907,close,-1.0,40
37908,open,1.0,39
37909,close,-1.0,63
37910,open,1.0,75
37911,close,-1.0,52
37912,open,1.0,69
37913,close,-1.0,29
37914,open,1.0,32
37915,close,-1.0,17
37916,open,1.0,78
37917,close,-1.0,35
37918,open,1.0,72
37919,close,-1.0,36
37920,open,1.0,36
37921,close,-1.0,46
37922,open,1.0,39
37923,close,-1.0,40
37924,open,1.0,50
37925,close,-1.0,35
37926,open,1.0,26
37927,close,-1.0,26
37928,open,1.0,11
37929,close,-1.0,44
37930,open,1.0,32
37931,close,-1.0,43
37932,open,1.0,17
37933,close,-1.0,37
37934,open,1.0,27
37935,close,-1.0,42
37936,open,1.0,31
37937,close,-1.0,49
37938,open,1.0,37
37939,close,-1.0,31
37940,open,1.0,51
37941,close,-1.0,40
37942,open,1.0,41
37943,close,-1.0,38
37944,open,1.0,74
37945,close,-1.0,42
37946,open,1.0,54
37947,close,-1.0,30
37948,open,1.0,23
37949,close,-1.0,46
37950,open,1.0,32
37951,close,-1.0,52
37952,open,1.0,44
37953,close,-1.0,42
37954,open,1.0,41
37955,close,-1.0,33
37956,open,1.0,23
37957,close,-1.0,46
37958,open,1.0,68
37959,close,-1.0,53
37960,open,1.0,49
37961,close,-1.0,51
37962,open,1.0,47
37963,close,-1.0,44
37964,open,1.0,48
37965,close,-1.0,30
37966,open,1.0,52
37967,close,-1.0,43
37968,open,1.0,75
37969,close,-1.0,44
37970,open,1.0,52
37971,close,-1.0,54
37972,open,1.0,56
37973,close,-1.0,51
37974,open,1.0,57
37975,close,-1.0,39
37976,open,1.0,32
37977,close,-1.0,45
37978,open,1.0,43
37979,close,-1.0,43
37980,open,1.0,35
37981,close,-1.0,41
37982,open,1.0,21
37983,close,-1.0,37
37984,open,1.0,63
37985,close,-1.0,61
37986,open,1.0,45
37987,close,-1.0,90
37988,open,1.0,72
37989,close,-1.0,38
37990,open,1.0,22
37991,close,-1.0,70
37992,open,1.0,19
37993,close,-1.0,52
37994,open,1.0,50
37995,close,-1.0,69
37996,open,1.0,74
37997,close,-1.0,33
37998,open,1.0,37
37999,close,-1.0,59
38000,open,1.0,50
38001,close,-1.0,34
38002,open,1.0,62
38003,close,-1.0,41
38004,open,1.0,46
38005,close,-1.0,49
38006,open,1.0,23
38007,close,-1.0,32
38008,open,1.0,47
38009,close,-1.0,47
38010,open,1.0,64
38011,close,-1.0,38
38012,open,1.0,46
38013,close,-1.0,52
38014,open,1.0,30
38015,close,-1.0,58
38016,open,1.0,33
38017,close,-1.0,40
38018,open,1.0,49
38019,close,-1.0,35
38020,open,1.0,65
38021,close,-1.0,35
38022,open,1.0,33
38023,close,-1.0,28
38024,open,1.0,60
38025,close,-1.0,41
38026,open,1.0,45
38027,close,-1.0,41
38028,open,1.0,41
38029,close,-1.0,30
38030,open,1.0,65
38031,close,-1.0,47
38032,open,1.0,32
38033,close,-1.0,28
38034,open,1.0,25
38035,close,-1.0,13
38036,open,1.0,43
38037,close,-1.0,34
38038,open,1.0,74
38039,close,-1.0,36
38040,open,1.0,30
38041,close,-1.0,43
38042,open,1.0,25
38043,close,-1.0,60
38044,open,1.0,35
38045,close,-1.0,48
38046,open,1.0,21
38047,close,-1.0,29
38048,open,1.0,26
38049,close,-1.0,32
38050,open,1.0,44
38051,close,-1.0,41
38052,open,1.0,57
38053,close,-1.0,43
38054,open,1.0,34
38055,close,-1.0,42
38056,open,1.0,46
38057,close,-1.0,37
38058,open,1.0,24
38059,close,-1.0,25
38060,open,1.0,42
38061,close,-1.0,37
38062,open,1.0,81
38063,close,-1.0,32
38064,open,1.0,64
38065,close,-1.0,28
38066,open,1.0,47
38067,close,-1.0,34
38068,open,1.0,54
38069,close,-1.0,39
38070,open,1.0,46
38071,close,-1.0,36
38072,open,1.0,38
38073,close,-1.0,55
38074,open,1.0,35
38075,close,-1.0,50
38076,open,1.0,27
38077,close,-1.0,35
38078,open,1.0,43
38079,close,-1.0,38
38080,open,1.0,59
38081,close,-1.0,33
38082,open,1.0,48
38083,close,-1.0,25
38084,open,1.0,42
38085,close,-1.0,27
38086,open,1.0,42
38087,close,-1.0,30
38088,open,1.0,52
38089,close,-1.0,28
38090,open,1.0,16
38091,close,-1.0,53
38092,open,1.0,18
38093,close,-1.0,38
38094,open,1.0,84
38095,close,-1.0,35
38096,open,1.0,26
38097,close,-1.0,44
38098,open,1.0,30
38099,close,-1.0,41
38100,open,1.0,59
38101,close,-1.0,47
38102,open,1.0,45
38103,close,-1.0,46
38104,open,1.0,50
38105,close,-1.0,46
38106,open,1.0,56
38107,close,-1.0,35
38108,open,1.0,27
38109,close,-1.0,26
38110,open,1.0,128
38111,close,-1.0,75
38112,open,1.0,81
38113,close,-1.0,36
38114,open,1.0,64
38115,close,-1.0,58
38116,open,1.0,52
38117,close,-1.0,36
38118,open,1.0,42
38119,close,-1.0,36
38120,open,1.0,76
38121,close,-1.0,28
38122,open,1.0,40
38123,close,-1.0,32
38124,open,1.0,48
38125,close,-1.0,49
38126,open,1.0,70
38127,close,-1.0,36
38128,open,1.0,36
38129,close,-1.0,84
38130,open,1.0,31
38131,close,-1.0,52
38132,open,1.0,31
38133,close,-1.0,32
38134,open,1.0,21
38135,close,-1.0,53
38136,open,1.0,45
38137,close,-1.0,56
38138,open,1.0,43
38139,close,-1.0,38
38140,open,1.0,61
38141,close,-1.0,43
38142,open,1.0,44
38143,close,-1.0,38
38144,open,1.0,24
38145,close,-1.0,39
38146,open,1.0,59
38147,close,-1.0,42
38148,open,1.0,72
38149,close,-1.0,41
38150,open,1.0,43
38151,close,-1.0,47
38152,open,1.0,51
38153,close,-1.0,67
38154,open,1.0,27
38155,close,-1.0,28
38156,open,1.0,29
38157,close,-1.0,51
38158,open,1.0,38
38159,close,-1.0,42
38160,open,1.0,58
38161,close,-1.0,42
38162,open,1.0,59
38163,close,-1.0,55
38164,open,1.0,23
38165,close,-1.0,60
38166,open,1.0,32
38167,close,-1.0,59
38168,open,1.0,65
38169,close,-1.0,56
38170,open,1.0,60
38171,close,-1.0,51
38172,open,1.0,64
38173,close,-1.0,54
38174,open,1.0,36
38175,close,-1.0,29
38176,open,1.0,47
38177,close,-1.0,38
38178,open,1.0,46
38179,close,-1.0,38
38180,open,1.0,47
38181,close,-1.0,46
38182,open,1.0,46
38183,close,-1.0,36
38184,open,1.0,50
38185,close,-1.0,35
38186,open,1.0,77
38187,close,-1.0,37
38188,open,1.0,39
38189,close,-1.0,31
38190,open,1.0,40
38191,close,-1.0,48
38192,open,1.0,66
38193,close,-1.0,45
38194,open,1.0,34
38195,close,-1.0,30
38196,open,1.0,63
38197,close,-1.0,37
38198,open,1.0,53
38199,close,-1.0,36
38200,open,1.0,43
38201,close,-1.0,36
38202,open,1.0,36
38203,close,-1.0,42
38204,open,1.0,25
38205,close,-1.0,43
38206,open,1.0,57
38207,close,-1.0,39
38208,open,1.0,70
38209,close,-1.0,27
38210,open,1.0,32
38211,close,-1.0,24
38212,open,1.0,40
38213,close,-1.0,38
38214,open,1.0,63
38215,close,-1.0,37
38216,open,1.0,32
38217,close,-1.0,19
38218,open,1.0,54
38219,close,-1.0,62
38220,open,1.0,61
38221,close,-1.0,45
38222,open,1.0,42
38223,close,-1.0,39
38224,open,1.0,21
38225,close,-1.0,32
38226,open,1.0,25
38227,close,-1.0,38
38228,open,1.0,42
38229,close,-1.0,36
38230,open,1.0,33
38231,close,-1.0,29
38232,open,1.0,78
38233,close,-1.0,45
38234,open,1.0,58
38235,close,-1.0,36
38236,open,1.0,34
38237,close,-1.0,42
38238,open,1.0,33
38239,close,-1.0,28
38240,open,1.0,36
38241,close,-1.0,44
38242,open,1.0,51
38243,close,-1.0,32
38244,open,1.0,63
38245,close,-1.0,51
38246,open,1.0,20
38247,close,-1.0,40
38248,open,1.0,32
38249,close,-1.0,43
38250,open,1.0,54
38251,close,-1.0,36
38252,open,1.0,57
38253,close,-1.0,37
38254,open,1.0,69
38255,close,-1.0,58
38256,open,1.0,68
38257,close,-1.0,40
38258,open,1.0,35
38259,close,-1.0,37
38260,open,1.0,37
38261,close,-1.0,41
38262,open,1.0,25
38263,close,-1.0,38
38264,open,1.0,30
38265,close,-1.0,46
38266,open,1.0,27
38267,close,-1.0,42
38268,open,1.0,34
38269,close,-1.0,36
38270,open,1.0,25
38271,close,-1.0,24
38272,open,1.0,15
38273,close,-1.0,49
38274,open,1.0,27
38275,close,-1.0,34
38276,open,1.0,39
38277,close,-1.0,37
38278,open,1.0,47
38279,close,-1.0,40
38280,open,1.0,39
38281,close,-1.0,63
38282,open,1.0,50
38283,close,-1.0,44
38284,open,1.0,43
38285,close,-1.0,46
38286,open,1.0,49
38287,close,-1.0,53
38288,open,1.0,36
38289,close,-1.0,28
38290,open,1.0,41
38291,close,-1.0,44
38292,open,1.0,54
38293,close,-1.0,69
38294,open,1.0,60
38295,close,-1.0,58
38296,open,1.0,47
38297,close,-1.0,73
38298,open,1.0,58
38299,close,-1.0,71
38300,open,1.0,45
38301,close,-1.0,36
38302,open,1.0,45
38303,close,-1.0,72
38304,open,1.0,71
38305,close,-1.0,45
38306,open,1.0,44
38307,close,-1.0,49
38308,open,1.0,35
38309,close,-1.0,63
38310,open,1.0,40
38311,close,-1.0,72
38312,open,1.0,35
38313,close,-1.0,42
38314,open,1.0,41
38315,close,-1.0,41
38316,open,1.0,47
38317,close,-1.0,30
38318,open,1.0,45
38319,close,-1.0,36
38320,open,1.0,98
38321,close,-1.0,53
38322,open,1.0,57
38323,close,-1.0,34
38324,open,1.0,57
38325,close,-1.0,42
38326,open,1.0,46
38327,close,-1.0,57
38328,open,1.0,27
38329,close,-1.0,36
38330,open,1.0,38
38331,close,-1.0,37
38332,open,1.0,69
38333,close,-1.0,27
38334,open,1.0,61
38335,close,-1.0,58
38336,open,1.0,83
38337,close,-1.0,50
38338,open,1.0,35
38339,close,-1.0,52
38340,open,1.0,28
38341,close,-1.0,49
38342,open,1.0,85
38343,close,-1.0,29
38344,open,1.0,78
38345,close,-1.0,33
38346,open,1.0,37
38347,close,-1.0,46
38348,open,1.0,49
38349,close,-1.0,39
38350,open,1.0,38
38351,close,-1.0,38
38352,open,1.0,46
38353,close,-1.0,44
38354,open,1.0,35
38355,close,-1.0,30
38356,open,1.0,26
38357,close,-1.0,27
38358,open,1.0,34
38359,close,-1.0,43
38360,open,1.0,23
38361,close,-1.0,33
38362,open,1.0,52
38363,close,-1.0,37
38364,open,1.0,37
38365,close,-1.0,36
38366,open,1.0,39
38367,close,-1.0,34
38368,open,1.0,34
38369,close,-1.0,24
38370,open,1.0,32
38371,close,-1.0,35
38372,open,1.0,76
38373,close,-1.0,38
38374,open,1.0,30
38375,close,-1.0,26
38376,open,1.0,44
38377,close,-1.0,38
38378,open,1.0,56
38379,close,-1.0,30
38380,open,1.0,47
38381,close,-1.0,32
38382,open,1.0,42
38383,close,-1.0,43
38384,open,1.0,70
38385,close,-1.0,31
38386,open,1.0,44
38387,close,-1.0,47
38388,open,1.0,51
38389,close,-1.0,37
38390,open,1.0,60
38391,close,-1.0,59
38392,open,1.0,32
38393,close,-1.0,52
38394,open,1.0,48
38395,close,-1.0,24
38396,open,1.0,28
38397,close,-1.0,27
38398,open,1.0,18
38399,close,-1.0,35
38400,open,1.0,70
38401,close,-1.0,45
38402,open,1.0,86
38403,close,-1.0,45
38404,open,1.0,42
38405,close,-1.0,64
38406,open,1.0,64
38407,close,-1.0,41
38408,open,1.0,44
38409,close,-1.0,52
38410,open,1.0,29
38411,close,-1.0,34
