episode_index,split,environment,source_split,raw_segment_id,raw_episode_id,raw_episode_start,raw_episode_end,segment_start,segment_end,segment_length,task_name,language_text,language_embedding_dim,language_embedding_sha1,max_valid_actions_from_first_frame,requires_action_padding_for_chunk
4667,train,B,training,15156,48,272233,289411,286340,286404,65,rotate_red_block_left,grasp the red block and turn it left,384,55a81b19fbdcd9b87e944aa74f58f471c69bcd83,65,1
4668,train,B,training,15160,61,456757,500843,468466,468530,65,rotate_pink_block_left,rotate the pink block towards the left,384,bfea5e7dacf48c44a4aa4475056ee0973b33b2b2,65,1
4669,train,B,training,15161,3,9790,20069,10288,10352,65,push_pink_block_right,push the pink block towards the right,384,141fffb7117714fd011b3fb79d774f36c13517ce,65,1
4670,train,B,training,15163,55,356202,398271,393056,393120,65,rotate_pink_block_left,"grasp the pink block, then rotate it left",384,4e36abc3aba1566ba67cca77d430c7a05077b046,65,1
4671,train,B,training,15165,11,49470,54831,54640,54681,42,push_red_block_right,go push the red block to the right,384,64a95f4507723c19e9da9f78abf24ce30f29af6e,42,1
4672,train,B,training,15166,65,589423,596230,594211,594275,65,rotate_red_block_right,"grasp the red block, then rotate it right",384,b8effee335e9c9c38771afd353528ce13ea127c0,65,1
4673,train,B,training,15168,44,244739,265077,252417,252481,65,rotate_blue_block_left,"grasp the blue block, then turn it left",384,b325a37d3fa8d03c19e2ccc2163ee63d50cf851e,65,1
4674,train,B,training,15174,42,233104,239942,239133,239197,65,push_blue_block_left,go slide the blue block to the left,384,cddc500bacd63cc0157f1fc1d45052996999fd23,65,1
4675,train,B,training,15177,59,435435,451284,439046,439110,65,push_red_block_left,go slide the red block to the left,384,4f49e32c3c49dadc5b8061232b83071503ccd911,65,1
4676,train,B,training,15178,12,54832,58395,55021,55062,42,push_pink_block_left,slide the pink block to the left,384,64d28ca24d30efc7136171e7c094c10d23d28d1f,42,1
4677,train,B,training,15179,48,272233,289411,280310,280346,37,rotate_pink_block_right,take the pink block and rotate it right,384,209df8370f782818deb68778288e7f0e4d1ab8b7,37,1
4678,train,B,training,15183,47,267917,272232,270592,270628,37,push_pink_block_left,go slide the pink block to the left,384,dc325eca240491f969bdb36505e7715bea821bb2,37,1
4679,train,B,training,15184,32,170104,180357,174461,174525,65,push_blue_block_right,slide the blue block to the right,384,095734881ae65c354b8095e880921d166ec24bfd,65,1
4680,train,B,training,15186,44,244739,265077,255857,255921,65,rotate_red_block_right,rotate the red block 90 degrees to the right,384,558d98f16e735ed3f88ad16cf59a8e888c7f0e13,65,1
4681,train,B,training,15190,1,3687,7911,7304,7368,65,push_red_block_right,push the red block to the right,384,3499dbf0b0879b452003ccb60990c6826ff35a8d,65,1
4682,train,B,training,15192,52,301603,322957,315918,315982,65,rotate_blue_block_left,grasp the blue block and turn it left,384,68fff93df43c1ecbdaee03c4b97b8a861d09d67b,65,1
4683,train,B,training,15193,61,456757,500843,470144,470208,65,rotate_blue_block_left,turn the blue block left,384,9725253cdce0d5578eb124e62fa310766b4c9323,65,1
4684,train,B,training,15195,11,49470,54831,51208,51272,65,push_red_block_right,push the red block towards the right,384,8cc607b608c86db63fb423c5c54451cd00a65af7,65,1
4685,train,B,training,15196,61,456757,500843,473768,473832,65,push_blue_block_right,push the blue block to the right,384,4e0245e772e6eb46a084bff62fdaea1a95a514fa,65,1
4686,train,B,training,15199,3,9790,20069,11358,11422,65,push_blue_block_right,push the blue block towards the right,384,8598c6872a0560ef553d7951daf467957f132bb5,65,1
4687,train,B,training,15200,14,61336,66822,63442,63485,44,push_blue_block_left,go slide the blue block to the left,384,d5a9fbe21aa644a5d782f4c4a424bf7d9b720751,44,1
4688,train,B,training,15204,52,301603,322957,319975,320039,65,rotate_pink_block_left,rotate the pink block 90 degrees to the left,384,debad67f529b280964b4c0351560c6bd67a7b590,65,1
4689,train,B,training,15207,63,532403,565777,541361,541405,45,rotate_red_block_left,grasp the red block and rotate it left,384,9586289d8b00ce6baed02eee0c9d0209e0ce53f8,45,1
4690,train,B,training,15208,61,456757,500843,492410,492454,45,rotate_blue_block_right,take the blue block and rotate it right,384,bf42fb3183fbde71ca0e26861b90103807857a01,45,1
4691,train,B,training,15210,50,291366,300898,292611,292675,65,rotate_red_block_left,turn the red block left,384,bb3f7e533f9daceb80b6146e169323fdd34f7da4,65,1
4692,train,B,training,15212,42,233104,239942,233220,233284,65,rotate_blue_block_left,take the blue block and turn it left,384,cd96d14d9e9774f8ff33edbb4e30e439cf236fb2,65,1
4693,train,B,training,15215,61,456757,500843,481354,481418,65,rotate_blue_block_left,grasp the blue block and rotate it left,384,3d4f1a44722753c566dd0de22954bee95a0792bb,65,1
4694,train,B,training,15216,12,54832,58395,55164,55228,65,push_blue_block_left,push the blue block to the left,384,d0ae78bafa6d8418dbf84197e3dd2abe3a8769d2,65,1
4695,train,B,training,15217,61,456757,500843,475885,475949,65,push_pink_block_left,push the pink block to the left,384,2a1e53f710e3634047642a6088ea0594aa132a7b,65,1
4696,train,B,training,15218,48,272233,289411,272909,272973,65,push_red_block_right,push right the red block,384,130bdc6935a9f984652473b2780b33e154506734,65,1
4697,train,B,training,15221,48,272233,289411,285430,285467,38,push_red_block_left,go push the red block to the left,384,66bec0d1b96fe300e3019408ab9d9158a52df6ad,38,1
4698,train,B,training,15225,61,456757,500843,473782,473846,65,push_blue_block_right,push right the blue block,384,1dd3bdaaca290fa4e79130e1438a28f6a614fccb,65,1
4699,train,B,training,15226,20,94885,96130,95060,95124,65,push_blue_block_right,sweep the blue block to the right,384,7dca460b2abb8068da8765cb1c37ed668ace033f,65,1
4700,train,B,training,15227,61,456757,500843,466484,466548,65,push_pink_block_right,push the pink block to the right,384,62b88c19800022a8267082f8f1650358647315b2,65,1
4701,train,B,training,15244,16,72876,74330,73471,73535,65,push_blue_block_left,slide the blue block to the left,384,34e1e97e07e78b1a94e5bb6db4c5f6d2eaac35a0,65,1
4702,train,B,training,15245,44,244739,265077,255796,255840,45,rotate_pink_block_right,take the pink block and rotate it right,384,209df8370f782818deb68778288e7f0e4d1ab8b7,45,1
4703,train,B,training,15247,26,144540,152167,146901,146965,65,push_red_block_right,slide the red block towards the right,384,486a13630c24209867e863f9d4609dcf011d9e27,65,1
4704,train,B,training,15248,62,500844,532402,531150,531186,37,push_red_block_left,push the red block towards the left,384,29023fd16fdfda1fd26b308e8f3ff42668ebcd95,37,1
4705,train,B,training,15254,10,41202,49469,43067,43131,65,push_blue_block_right,push the blue block to the right,384,4e0245e772e6eb46a084bff62fdaea1a95a514fa,65,1
4706,train,B,training,15258,44,244739,265077,259178,259242,65,push_pink_block_left,slide the pink block towards the left,384,7a54cce9b76747eaf703d94599e7523d48414bda,65,1
4707,train,B,training,15259,39,218801,223461,220547,220611,65,push_blue_block_left,slide the blue block to the left,384,34e1e97e07e78b1a94e5bb6db4c5f6d2eaac35a0,65,1
4708,train,B,training,15261,42,233104,239942,238324,238388,65,push_blue_block_right,slide right the blue block,384,8364d5cb36dd5d8f615a0091742e2e927ade59a8,65,1
4709,train,B,training,15266,61,456757,500843,458844,458892,49,rotate_blue_block_left,turn the blue block left,384,9725253cdce0d5578eb124e62fa310766b4c9323,49,1
4710,train,B,training,15269,55,356202,398271,369553,369601,49,push_red_block_left,push the red block towards the left,384,29023fd16fdfda1fd26b308e8f3ff42668ebcd95,49,1
4711,train,B,training,15270,48,272233,289411,288691,288755,65,push_blue_block_left,go slide the blue block to the left,384,d5a9fbe21aa644a5d782f4c4a424bf7d9b720751,65,1
4712,train,B,training,15271,48,272233,289411,277024,277088,65,rotate_red_block_left,rotate the red block 90 degrees to the left,384,b853bcece7befd2b6e82a290cd16ad4260fc4fa1,65,1
4713,train,B,training,15278,56,398272,408001,405140,405204,65,push_red_block_right,go slide the red block to the right,384,a2a41a7d0a9909f90f963b95b7270a5c35fb0992,65,1
4714,train,B,training,15279,39,218801,223461,220608,220656,49,push_blue_block_left,sweep the blue block to the left,384,4ed24085bcd3956df6b1f414998b44f6adee8d5c,49,1
4715,train,B,training,15293,61,456757,500843,498644,498708,65,rotate_blue_block_right,rotate the blue block to the right,384,5992e239eb44b0758ad96a40fd7f6be37648c5ae,65,1
4716,train,B,training,15294,1,3687,7911,4462,4526,65,rotate_blue_block_left,take the blue block and rotate it left,384,66494616efcf922ae47c639ae9e1fddb7f10f9f0,65,1
4717,train,B,training,15298,24,114064,123654,114866,114930,65,rotate_blue_block_left,rotate the blue block 90 degrees to the left,384,d4d30a0e60f84f90940a2071f747edc28f879c8d,65,1
4718,train,B,training,15299,61,456757,500843,494370,494434,65,rotate_blue_block_left,rotate the blue block towards the left,384,55da5a9157993417f2123ff23fb085353de8a0fd,65,1
4719,train,B,training,15302,61,456757,500843,486082,486146,65,rotate_pink_block_left,rotate left the pink block,384,54d539d0b22a4130b0a5211417aea92d8815b768,65,1
4720,train,B,training,15303,61,456757,500843,459026,459090,65,rotate_blue_block_right,"grasp the blue block, then rotate it right",384,3655941519a84608928c20ee8be4fdfb93c48318,65,1
4721,train,B,training,15306,53,322958,349180,324493,324557,65,push_red_block_left,slide the red block to the left,384,5c23ec58f4678e7e111f1518edbfaf6648bb46bd,65,1
4722,train,B,training,15307,23,103606,114063,103900,103964,65,rotate_blue_block_left,rotate the blue block to the left,384,e43ab82dccb5b58934eb3eab3577e4faaf4bbd8a,65,1
4723,train,B,training,15308,3,9790,20069,16678,16742,65,rotate_blue_block_left,grasp the blue block and rotate it left,384,3d4f1a44722753c566dd0de22954bee95a0792bb,65,1
4724,train,B,training,15309,61,456757,500843,494369,494433,65,rotate_blue_block_left,rotate the blue block 90 degrees to the left,384,d4d30a0e60f84f90940a2071f747edc28f879c8d,65,1
4725,train,B,training,15313,48,272233,289411,282054,282118,65,push_blue_block_left,push left the blue block,384,780e3f076adbd60e19482b0d1ca766b236a5caf8,65,1
4726,train,B,training,15317,64,565778,589422,567359,567423,65,rotate_blue_block_right,take the blue block and rotate it right,384,bf42fb3183fbde71ca0e26861b90103807857a01,65,1
4727,train,B,training,15318,23,103606,114063,109343,109407,65,push_blue_block_right,sweep the blue block to the right,384,7dca460b2abb8068da8765cb1c37ed668ace033f,65,1
4728,train,B,training,15326,59,435435,451284,448467,448531,65,rotate_pink_block_left,rotate left the pink block,384,54d539d0b22a4130b0a5211417aea92d8815b768,65,1
4729,train,B,training,15330,12,54832,58395,56690,56754,65,push_red_block_right,slide right the red block,384,ca025e5c6077d1d67b8014afd01056f4f2e56d54,65,1
4730,train,B,training,15331,15,66823,72875,69689,69753,65,push_red_block_right,slide the red block towards the right,384,486a13630c24209867e863f9d4609dcf011d9e27,65,1
4731,train,B,training,15333,61,456757,500843,465586,465650,65,rotate_blue_block_right,"grasp the blue block, then rotate it right",384,3655941519a84608928c20ee8be4fdfb93c48318,65,1
4732,train,B,training,15334,8,34463,38195,36810,36874,65,push_blue_block_right,push the blue block towards the right,384,8598c6872a0560ef553d7951daf467957f132bb5,65,1
4733,train,B,training,15335,63,532403,565777,537820,537884,65,push_red_block_left,go push the red block to the left,384,66bec0d1b96fe300e3019408ab9d9158a52df6ad,65,1
4734,train,B,training,15336,12,54832,58395,54850,54914,65,rotate_pink_block_right,turn the pink block right,384,49e2843caa0f977800fdedab15f5ad80eafff0ee,65,1
4735,train,B,training,15338,55,356202,398271,364272,364336,65,push_blue_block_right,slide right the blue block,384,8364d5cb36dd5d8f615a0091742e2e927ade59a8,65,1
4736,train,B,training,15339,25,123655,144539,126776,126840,65,push_pink_block_left,push the pink block to the left,384,2a1e53f710e3634047642a6088ea0594aa132a7b,65,1
4737,train,B,training,15341,25,123655,144539,127053,127117,65,push_pink_block_right,go push the pink block to the right,384,993cbf3a9308899cb79d4a09646feab09e911b98,65,1
4738,train,B,training,15342,30,162212,168817,163355,163419,65,push_pink_block_right,slide right the pink block,384,c2f0c53423a9f41b5e650a6cca022d2e4bbf1801,65,1
4739,train,B,training,15343,33,180358,184481,181400,181464,65,push_blue_block_left,push the blue block to the left,384,d0ae78bafa6d8418dbf84197e3dd2abe3a8769d2,65,1
4740,train,B,training,15344,53,322958,349180,328272,328336,65,push_blue_block_right,slide right the blue block,384,8364d5cb36dd5d8f615a0091742e2e927ade59a8,65,1
4741,train,B,training,15347,62,500844,532402,514087,514151,65,push_pink_block_left,push left the pink block,384,08c1578b5020868a9ec2308ad7895f49743cb133,65,1
4742,train,B,training,15349,60,451285,456756,454877,454941,65,push_blue_block_right,slide right the blue block,384,8364d5cb36dd5d8f615a0091742e2e927ade59a8,65,1
4743,train,B,training,15350,10,41202,49469,43744,43808,65,rotate_red_block_left,rotate left the red block,384,e87f671b912d61fe90616123c698b13abe6ec940,65,1
4744,train,B,training,15354,30,162212,168817,163349,163413,65,push_pink_block_right,push the pink block to the right,384,62b88c19800022a8267082f8f1650358647315b2,65,1
4745,train,B,training,15362,55,356202,398271,365925,365989,65,push_pink_block_right,push the pink block to the right,384,62b88c19800022a8267082f8f1650358647315b2,65,1
4746,train,B,training,15366,56,398272,408001,398477,398541,65,push_red_block_right,push the red block towards the right,384,8cc607b608c86db63fb423c5c54451cd00a65af7,65,1
4747,train,B,training,15370,25,123655,144539,140097,140161,65,push_red_block_right,slide the red block towards the right,384,486a13630c24209867e863f9d4609dcf011d9e27,65,1
4748,train,B,training,15374,64,565778,589422,589006,589070,65,rotate_red_block_left,grasp the red block and turn it left,384,f06e2381e3bc102cf9988ebf69b1f31b5416859b,65,1
4749,train,B,training,15376,32,170104,180357,172494,172558,65,push_blue_block_right,push right the blue block,384,1dd3bdaaca290fa4e79130e1438a28f6a614fccb,65,1
4750,train,B,training,15377,53,322958,349180,334681,334745,65,rotate_blue_block_right,turn the blue block right,384,16eaa659ea54d3cbdeaaeea176245c29865adcc6,65,1
4751,train,B,training,15379,55,356202,398271,376108,376172,65,rotate_blue_block_right,rotate the blue block to the right,384,5992e239eb44b0758ad96a40fd7f6be37648c5ae,65,1
4752,train,B,training,15382,32,170104,180357,179170,179234,65,push_pink_block_left,go push the pink block to the left,384,624e49b0e9ac92f1f731ba96529663acd13dcd63,65,1
4753,train,B,training,15383,55,356202,398271,390239,390303,65,push_red_block_left,push the red block to the left,384,6d0bb43653fd41ca88339b7c429959e8e1699d39,65,1
4754,train,B,training,15388,17,74331,79400,77202,77244,43,push_blue_block_right,push the blue block to the right,384,4e0245e772e6eb46a084bff62fdaea1a95a514fa,43,1
4755,train,B,training,15389,29,158237,162211,158562,158626,65,push_pink_block_left,push left the pink block,384,6847dcf0fe7a9e5615aff6c63e89159d389e9edd,65,1
4756,train,B,training,15390,34,184482,192092,185594,185658,65,push_pink_block_left,go slide the pink block to the left,384,dc325eca240491f969bdb36505e7715bea821bb2,65,1
4757,train,B,training,15392,27,152168,153961,152812,152876,65,push_red_block_right,slide the red block towards the right,384,486a13630c24209867e863f9d4609dcf011d9e27,65,1
4758,train,B,training,15393,53,322958,349180,337957,338021,65,push_blue_block_left,go push the blue block to the left,384,e9dd06006e6a32741ec44c1bbd1804379843d9dc,65,1
4759,train,B,training,15397,62,500844,532402,514092,514156,65,push_pink_block_left,sweep the pink block to the left,384,7bbea22c3d4cce1825bed139f6482d7ca3c3144e,65,1
4760,train,B,training,15400,48,272233,289411,272439,272485,47,push_pink_block_right,go slide the pink block to the right,384,01ef61e13d1d46537570bd8d0286f6d1f125a523,47,1
4761,train,B,training,15402,52,301603,322957,308386,308450,65,push_pink_block_right,go slide the pink block to the right,384,01ef61e13d1d46537570bd8d0286f6d1f125a523,65,1
4762,train,B,training,15403,50,291366,300898,295898,295962,65,push_pink_block_right,slide right the pink block,384,c2f0c53423a9f41b5e650a6cca022d2e4bbf1801,65,1
4763,train,B,training,15404,48,272233,289411,283918,283982,65,push_pink_block_left,push the pink block towards the left,384,130041d9dfe341a304c59772e119b71529987007,65,1
4764,train,B,training,15409,24,114064,123654,114858,114922,65,rotate_blue_block_left,grasp the blue block and rotate it left,384,3d4f1a44722753c566dd0de22954bee95a0792bb,65,1
