episode_index,split,environment,source_split,raw_segment_id,raw_episode_id,raw_episode_start,raw_episode_end,segment_start,segment_end,segment_length,task_name,language_text,language_embedding_dim,language_embedding_sha1,max_valid_actions_from_first_frame,requires_action_padding_for_chunk
13670,train,C,training,9539,92,1010044,1036178,1026188,1026252,65,lift_red_block_table,grasp the red block on the table and lift it up,384,d01b9df5c76130b43252975927933cd55d636783,65,1
13671,train,C,training,9541,82,813684,845855,843295,843359,65,lift_pink_block_drawer,lift the pink block lying in the drawer,384,5b2d18de9334deea50cea1d06a8a0037e2c4c658,65,1
13672,train,C,training,9543,91,981105,1010043,1006767,1006831,65,rotate_pink_block_left,take the pink block and turn it left,384,6d2b6c53ce6f339240401aaa80d9a57f74b9e4fc,65,1
13673,train,C,training,9546,93,1036179,1047232,1039005,1039051,47,push_into_drawer,push the object that it falls into the drawer,384,79acec8cd7f449a852d305e9955a108c90a39e44,47,1
13674,train,C,training,9548,91,981105,1010043,986204,986268,65,close_drawer,close the cabinet drawer,384,f611fd0ca2a4dd355b8040e256fb8e8d1567bfc0,65,1
13675,train,C,training,9552,90,939386,981104,962344,962377,34,stack_block,put the grasped block on top of a block,384,07062d7616c40f0709ccec93e1dd74f4e1d4a953,34,1
13676,train,C,training,9553,80,773256,803905,800961,801025,65,turn_on_led,turn on the green lamp,384,531d1a1d43cdb333d69429cf7756e685b00f9517,65,1
13677,train,C,training,9559,95,1063619,1080672,1064024,1064088,65,turn_on_led,push down the button to turn on the led light,384,e226a975dac969d475f1f84ca44d897ecc6bd3f6,65,1
13678,train,C,training,9562,99,1136788,1165176,1148974,1149010,37,place_in_drawer,place the grasped object in the drawer,384,307c87fbd8035964dc25aa66d2b5cc28a5ff5a6d,37,1
13679,train,C,training,9568,83,845856,864485,856776,856840,65,push_into_drawer,push the object into the drawer,384,6fdd4f827711cb97e7ff5569835c19e18211826f,65,1
13680,train,C,training,9572,77,695579,731814,722495,722559,65,open_drawer,go open the drawer,384,b98c81ce39d4d17fab4df3862030810e0a44c909,65,1
13681,train,C,training,9575,91,981105,1010043,998029,998093,65,lift_blue_block_drawer,lift the blue block lying in the drawer,384,ec6186bd366792da600f715fb02cd2154afbf97e,65,1
13682,train,C,training,9576,95,1063619,1080672,1064215,1064279,65,turn_on_lightbulb,toggle the light switch to turn on the light bulb,384,dc9ec1ab25e716119fd7106cc639fe1562efa4ee,65,1
13683,train,C,training,9578,99,1136788,1165176,1146231,1146295,65,move_slider_left,"grasp the door handle, then slide the door to the left",384,fcbb69e4e712211f1f5c969731d6ef80ff47ab83,65,1
13684,train,C,training,9581,100,1165177,1191338,1176634,1176680,47,push_into_drawer,push the object that it falls into the drawer,384,79acec8cd7f449a852d305e9955a108c90a39e44,47,1
13685,train,C,training,9582,77,695579,731814,717253,717317,65,turn_off_lightbulb,move the light switch to turn off the yellow light,384,6c2f1f084161d9f147fad2cfb7ac938f18b55f4f,65,1
13686,train,C,training,9583,79,750026,773255,767322,767369,48,unstack_block,unstack the blocks,384,ad05d6595677fd8b2690ffedbddb0c62f691e60e,48,1
13687,train,C,training,9584,94,1047233,1063618,1059247,1059311,65,lift_red_block_drawer,grasp the red block lying in the drawer,384,2b44932e5e10f0d625841c9c2111045092ca646e,65,1
13688,train,C,training,9585,90,939386,981104,966769,966833,65,stack_block,place the grasped block on top of another block,384,16e9f2c03392c9bed6ba3f008d28005e5c83194e,65,1
13689,train,C,training,9589,100,1165177,1191338,1187341,1187405,65,lift_pink_block_table,pick up the pink block on the table,384,b49c26b173b329718f04540433709cfcffdb73f3,65,1
13690,train,C,training,9591,99,1136788,1165176,1137510,1137574,65,lift_red_block_table,"grasp the red block on the table, then lift it up",384,2d9221ef21de050b2f10f4cb75a426d22f35a6d2,65,1
13691,train,C,training,9597,80,773256,803905,793910,793974,65,move_slider_right,"slide the door to the right, then let it go",384,c55c9bf7585ce686a91159ec47d2e956c8ed339a,65,1
13692,train,C,training,9602,92,1010044,1036178,1011427,1011491,65,close_drawer,"grasp the handle of the drawer, then close it",384,a90ff769ccda7b5494fc1689d0514410079d04c0,65,1
13693,train,C,training,9603,99,1136788,1165176,1154823,1154887,65,stack_block,place the grasped block on top of another block,384,16e9f2c03392c9bed6ba3f008d28005e5c83194e,65,1
13694,train,C,training,9606,100,1165177,1191338,1173852,1173916,65,open_drawer,open the cabinet drawer,384,c6d583bc5ff9778e4aa80e7d3d77741ce21e9310,65,1
13695,train,C,training,9607,88,887646,915136,914766,914830,65,turn_off_lightbulb,move down the switch,384,3aaf784c350a2419a0f1fffd995aaa68f5cdcc4f,65,1
13696,train,C,training,9608,93,1036179,1047232,1038143,1038207,65,push_pink_block_right,slide right the pink block,384,c2f0c53423a9f41b5e650a6cca022d2e4bbf1801,65,1
13697,train,C,training,9609,83,845856,864485,860121,860165,45,place_in_slider,put the object in the slider,384,e6a1150ce201a3d282475a3c698d5275eec5e57d,45,1
13698,train,C,training,9615,77,695579,731814,709749,709813,65,lift_red_block_drawer,lift the red block lying in the drawer,384,ceb03d23189cf49cc95304b7127b1d9730a7d46d,65,1
13699,train,C,training,9622,100,1165177,1191338,1180771,1180835,65,lift_pink_block_slider,in the cabinet grasp the pink block,384,c3dc03edee4432a7d9b0184001979a0ecaea3170,65,1
13700,train,C,training,9624,92,1010044,1036178,1014677,1014725,49,place_in_slider,place the grasped object in the slider,384,e5b839594fc4d1a78fb6ed8c5f6292d80e2ce2e6,49,1
13701,train,C,training,9632,76,660683,695578,694233,694268,36,push_into_drawer,push the object that it falls into the drawer,384,79acec8cd7f449a852d305e9955a108c90a39e44,36,1
13702,train,C,training,9634,95,1063619,1080672,1064909,1064973,65,close_drawer,close the drawer,384,9ee8dcfe2a4dbfd7ebf37a258858f5747042f1db,65,1
13703,train,C,training,9635,98,1121145,1136787,1123546,1123587,42,place_in_slider,place the grasped object in the sliding cabinet,384,28d5771e4d74e94b551e1de96fdc9e4b5a4c9472,42,1
13704,train,C,training,9636,80,773256,803905,778627,778691,65,lift_pink_block_drawer,grasp the pink block lying in the drawer,384,18a8597e96b2f4d8835418433b991ea18a4bcef4,65,1
13705,train,C,training,9648,77,695579,731814,706039,706103,65,move_slider_right,"grasp the door handle, then slide the door to the right",384,efb8b53c1f3ee275a5ffd1ed3260edca41cc41c6,65,1
13706,train,C,training,9650,90,939386,981104,971282,971346,65,turn_off_led,push down the button to turn off the led light,384,388bbd347dfaed31e373afc611413a038b5cb3c3,65,1
13707,train,C,training,9655,90,939386,981104,966674,966738,65,move_slider_right,push the sliding door to the right,384,3f5a90459eab5877eb3e1d7333c6d6c1b83fe478,65,1
13708,train,C,training,9656,68,604246,625757,622191,622232,42,place_in_slider,put the block in the slider,384,977c97b60e52e95369fafb0244a3efd285ffaf8e,42,1
13709,train,C,training,9660,97,1106003,1121144,1106205,1106269,65,turn_on_led,turn on the green light,384,e6b2af3072436e8b44edb1dd979f06c42a29b43d,65,1
13710,train,C,training,9664,88,887646,915136,907215,907263,49,place_in_drawer,move to the drawer and place the object,384,5f01334c806b0ae2b07fa69a51e53f73f3337fdf,49,1
13711,train,C,training,9671,100,1165177,1191338,1188077,1188124,48,place_in_drawer,put the object in the drawer,384,9d67db126daf863b6c4e7a99b4a4a381738d4d9b,48,1
13712,train,C,training,9674,67,598910,604245,601224,601288,65,turn_off_led,toggle the button to turn off the led,384,91a00439625e1e10a60ac0a2f4434a22e33fc39e,65,1
13713,train,C,training,9675,69,625758,629309,627037,627101,65,lift_red_block_table,"grasp the red block on the table, then lift it up",384,2d9221ef21de050b2f10f4cb75a426d22f35a6d2,65,1
13714,train,C,training,9680,68,604246,625757,620172,620236,65,lift_red_block_table,pick up the red block,384,9ce66532c4c75aab9fe9facd78dbe3423f366abf,65,1
13715,train,C,training,9684,99,1136788,1165176,1144539,1144603,65,lift_red_block_drawer,pick up the red block in the drawer,384,b3d42ffc810f4bf7678e8a5f0d965401b02446aa,65,1
13716,train,C,training,9687,68,604246,625757,607021,607054,34,turn_on_led,turn on the led light,384,d8e18cc33e33c2bd1f8ddbfd1c5f077587e845d0,34,1
13717,train,C,training,9688,79,750026,773255,753033,753097,65,move_slider_right,push the door to the right side,384,68f7af036b7792adfef3f3bd11581379b4c84095,65,1
13718,train,C,training,9695,92,1010044,1036178,1014997,1015061,65,push_red_block_right,sweep the red block to the right,384,3742390a8ebdea180835091333a6b33107658769,65,1
13719,train,C,training,9697,83,845856,864485,856594,856627,34,place_in_slider,put the grasped object in the slider,384,f19210c083c6bca7a5a897e9f8c54bc86de6585c,34,1
13720,train,C,training,9699,94,1047233,1063618,1061965,1062029,65,open_drawer,pull the handle of the drawer,384,8bcd3d19b8d9ea9e80c50bf56b6b0fcc30b4b523,65,1
13721,train,C,training,9703,99,1136788,1165176,1158865,1158929,65,lift_blue_block_drawer,lift the blue block lying in the drawer,384,ec6186bd366792da600f715fb02cd2154afbf97e,65,1
13722,train,C,training,9707,77,695579,731814,728098,728145,48,place_in_drawer,go towards the drawer and store the object,384,41cbc15eed8ea9cfa4d0d2fef8a1d88e396c25d9,48,1
13723,train,C,training,9713,90,939386,981104,956364,956428,65,move_slider_left,move the door all the way to the left and let go,384,8764edf0b32878e9848ca478a9f3c88cf174aab7,65,1
13724,train,C,training,9714,92,1010044,1036178,1016494,1016558,65,lift_red_block_drawer,lift the red block lying in the drawer,384,ceb03d23189cf49cc95304b7127b1d9730a7d46d,65,1
13725,train,C,training,9717,79,750026,773255,757794,757858,65,move_slider_right,grasp the door handle and move the door to the right,384,522646625b57645d4822da458e64b3d11b446ca3,65,1
13726,train,C,training,9723,78,731815,750025,739577,739641,65,turn_on_led,push the button to turn on the green light,384,8ed1e866d081cdc3cf0796806dc82e23aec47175,65,1
13727,train,C,training,9728,96,1080673,1106002,1097582,1097646,65,rotate_pink_block_right,rotate the pink block to the right,384,8ba9a5fd7a29ba3426869474c925f82798a0c9e3,65,1
13728,train,C,training,9733,81,803906,813683,811032,811070,39,turn_off_led,push the button to turn off the green light,384,4774be68e04df8891e9dc444564c587e8d1de841,39,1
13729,train,C,training,9742,99,1136788,1165176,1156653,1156717,65,move_slider_right,slide the door to the right,384,bb2534efad1dc67f87ff2f8c562503551b54f9ee,65,1
13730,train,C,training,9744,91,981105,1010043,1007168,1007232,65,turn_on_lightbulb,move the light switch to turn on the yellow light,384,38bf85e1c48faa44e017013eccaddae49957edea,65,1
13731,train,C,training,9745,81,803906,813683,810666,810730,65,open_drawer,go open the drawer,384,b98c81ce39d4d17fab4df3862030810e0a44c909,65,1
13732,train,C,training,9748,97,1106003,1121144,1111157,1111221,65,move_slider_right,grasp the door handle and slide the door to the right,384,2a611a8fb5ad1401ba9546427e6f7bffec6fa4ba,65,1
13733,train,C,training,9756,76,660683,695578,694712,694776,65,move_slider_right,move the door all the way to the right and let go,384,c3c194802c0de8047fc411bd711fc13e76d233fa,65,1
13734,train,C,training,9758,77,695579,731814,699367,699431,65,move_slider_left,slide the door all the way to the left,384,8379b7b5b88afec907e57d603057a8f1fe402ac5,65,1
13735,train,C,training,9760,83,845856,864485,851623,851687,65,lift_pink_block_slider,grasp the pink block lying on the shelf,384,3aef3e1910bee4067d8b10f985e8574a8fb895d4,65,1
13736,train,C,training,9761,88,887646,915136,892717,892781,65,push_into_drawer,push the object that it falls into the drawer,384,79acec8cd7f449a852d305e9955a108c90a39e44,65,1
13737,train,C,training,9763,87,877391,887645,882489,882523,35,place_in_drawer,store the block in the drawer,384,092582c5e78247bf5e766a198306fea5ee2d35a2,35,1
13738,train,C,training,9764,76,660683,695578,667800,667864,65,move_slider_right,move the door to the right,384,005fd44033471a69bd70e6654731c345554dbf66,65,1
13739,train,C,training,9770,91,981105,1010043,995374,995438,65,turn_off_led,turn off the led lamp,384,fe3493079817bb50e7fdd60f7896ad8cf44969e4,65,1
13740,train,C,training,9772,83,845856,864485,847324,847388,65,move_slider_right,"slide the door to the right, then let it go",384,c55c9bf7585ce686a91159ec47d2e956c8ed339a,65,1
13741,train,C,training,9773,82,813684,845855,818368,818432,65,move_slider_right,slide the door to the right,384,bb2534efad1dc67f87ff2f8c562503551b54f9ee,65,1
13742,train,C,training,9777,100,1165177,1191338,1173073,1173107,35,unstack_block,go to the tower of blocks and take off the top one,384,5e0980e4c7802906aa08d1ebd012471b2b3439b2,35,1
13743,train,C,training,9785,83,845856,864485,852313,852349,37,stack_block,place the block on top of another block,384,40df196037af7aa6b1d906949a577bff224c783e,37,1
13744,train,C,training,9789,92,1010044,1036178,1010362,1010426,65,push_blue_block_right,push the blue block towards the right,384,8598c6872a0560ef553d7951daf467957f132bb5,65,1
13745,train,C,training,9795,98,1121145,1136787,1127713,1127777,65,lift_pink_block_drawer,go towards the pink block in the drawer and lift it,384,75acd8555ada455a1d46d67aa52d3540f27da63b,65,1
13746,train,C,training,9800,88,887646,915136,891467,891531,65,turn_off_lightbulb,push the switch downwards,384,142a6de53a2499f214222a7b20614a7bab137936,65,1
13747,train,C,training,9805,82,813684,845855,822170,822204,35,place_in_slider,place the block in the slider,384,e4f171e31f958ec509f6cb70592268804efa10ec,35,1
13748,train,C,training,9806,94,1047233,1063618,1053555,1053619,65,rotate_red_block_right,rotate the red block to the right,384,8c999fe9e41c2d543a9c5474ce95c3d11e5135c2,65,1
13749,train,C,training,9809,68,604246,625757,615383,615416,34,turn_off_led,turn off the green light,384,b51aa415839cda7dd3d3ddf6f21fa0c59f8cc357,34,1
13750,train,C,training,9810,97,1106003,1121144,1114262,1114326,65,move_slider_right,push the door to the right,384,a11f55a50fcc92d831fded36951f1fbed69406c3,65,1
13751,train,C,training,9821,79,750026,773255,763896,763960,65,open_drawer,"grasp the drawer handle, then open it",384,9cf49cbe1b390c87a45e60c5eb70064175c5bdba,65,1
13752,train,C,training,9825,83,845856,864485,853224,853288,65,turn_off_lightbulb,turn off the yellow lamp,384,e92625b57c6d36ca4364653f1b9c66fd37182042,65,1
13753,train,C,training,9832,73,647546,656994,648772,648818,47,place_in_drawer,move to the drawer and store the object,384,3f9c7d2de5f6678dec20874426b936d125553c0b,47,1
13754,train,C,training,9834,82,813684,845855,830866,830930,65,open_drawer,open the drawer,384,6d8036affe0fe40c92d4930906785533e1c2d9ea,65,1
13755,train,C,training,9839,91,981105,1010043,1001250,1001314,65,lift_red_block_slider,lift the red block on the shelf,384,fef4456f6599ad4fc2577b17c8d5807fbd07b2f1,65,1
13756,train,C,training,9848,97,1106003,1121144,1113719,1113758,40,lift_red_block_table,lift the red block from the table,384,b4b629d919989ceafbaa2d72be63931cc452de03,40,1
13757,train,C,training,9849,81,803906,813683,807336,807400,65,push_red_block_right,slide the red block towards the right,384,486a13630c24209867e863f9d4609dcf011d9e27,65,1
13758,train,C,training,9850,77,695579,731814,729016,729080,65,turn_off_lightbulb,turn off the yellow lamp,384,e92625b57c6d36ca4364653f1b9c66fd37182042,65,1
13759,train,C,training,9852,90,939386,981104,956900,956937,38,stack_block,stack blocks on top of each other,384,6c13420b669a18fbfee4b102394befa69dc29cf8,38,1
13760,train,C,training,9860,90,939386,981104,951616,951680,65,place_in_slider,place the object in the slider,384,5328c3e0d0943453a5440ccf136fcf26248b40a6,65,1
13761,train,C,training,9861,91,981105,1010043,1001640,1001704,65,push_into_drawer,sweep the block into the drawer,384,f4aedb67519e045bb416f7434f0beaefb31181b6,65,1
13762,train,C,training,9862,92,1010044,1036178,1023070,1023134,65,turn_off_led,toggle the button to turn off the led light,384,20d8180bdd2748b30f163eb7f61dadba4527509a,65,1
13763,train,C,training,9870,78,731815,750025,741633,741678,46,place_in_drawer,store the object in the drawer,384,744c64bcf52682b37c21dd4ca5a9b29e9386dd65,46,1
13764,train,C,training,9872,77,695579,731814,704363,704427,65,lift_pink_block_table,"grasp the pink block, then lift it up",384,087cf54afc0a5198ef87a6a761d911dd982cda83,65,1
13765,train,C,training,9873,98,1121145,1136787,1130839,1130903,65,lift_red_block_slider,in the slider pick up the red block,384,4209dcc2b898057b3bbee4e9de2cdb6b223a0cd6,65,1
13766,train,C,training,9874,67,598910,604245,599369,599433,65,lift_pink_block_slider,grasp the pink block lying in the slider,384,b1c17e2db397f2d1ab29d2adef9cb6d1409f5031,65,1
13767,train,C,training,9875,92,1010044,1036178,1033675,1033739,65,lift_red_block_table,"grasp the red block on the table, then lift it up",384,2d9221ef21de050b2f10f4cb75a426d22f35a6d2,65,1
13768,train,C,training,9879,77,695579,731814,729148,729187,40,turn_off_led,toggle the button to turn off the led light,384,20d8180bdd2748b30f163eb7f61dadba4527509a,40,1
