environment,run_index,gripper_state,state_value,run_length_frames
B,11324,open,1.0,37
B,11325,close,-1.0,35
B,11326,open,1.0,41
B,11327,close,-1.0,35
B,11328,open,1.0,36
B,11329,close,-1.0,31
B,11330,open,1.0,63
B,11331,close,-1.0,43
B,11332,open,1.0,28
B,11333,close,-1.0,49
B,11334,open,1.0,47
B,11335,close,-1.0,23
B,11336,open,1.0,50
B,11337,close,-1.0,32
B,11338,open,1.0,41
B,11339,close,-1.0,33
B,11340,open,1.0,34
B,11341,close,-1.0,40
B,11342,open,1.0,41
B,11343,close,-1.0,42
B,11344,open,1.0,82
B,11345,close,-1.0,23
B,11346,open,1.0,14
B,11347,close,-1.0,20
B,11348,open,1.0,42
B,11349,close,-1.0,41
B,11350,open,1.0,59
B,11351,close,-1.0,27
B,11352,open,1.0,57
B,11353,close,-1.0,35
B,11354,open,1.0,26
B,11355,close,-1.0,23
B,11356,open,1.0,50
B,11357,close,-1.0,39
B,11358,open,1.0,30
B,11359,close,-1.0,48
B,11360,open,1.0,43
B,11361,close,-1.0,33
B,11362,open,1.0,30
B,11363,close,-1.0,35
B,11364,open,1.0,38
B,11365,close,-1.0,28
B,11366,open,1.0,17
B,11367,close,-1.0,18
B,11368,open,1.0,41
B,11369,close,-1.0,30
B,11370,open,1.0,42
B,11371,close,-1.0,38
B,11372,open,1.0,26
B,11373,close,-1.0,26
B,11374,open,1.0,16
B,11375,close,-1.0,26
B,11376,open,1.0,28
B,11377,close,-1.0,37
B,11378,open,1.0,28
B,11379,close,-1.0,23
B,11380,open,1.0,39
B,11381,close,-1.0,30
B,11382,open,1.0,23
B,11383,close,-1.0,46
B,11384,open,1.0,18
B,11385,close,-1.0,35
B,11386,open,1.0,9
B,11387,close,-1.0,19
B,11388,open,1.0,31
B,11389,close,-1.0,34
B,11390,open,1.0,40
B,11391,close,-1.0,38
B,11392,open,1.0,37
B,11393,close,-1.0,50
B,11394,open,1.0,22
B,11395,close,-1.0,21
B,11396,open,1.0,67
B,11397,close,-1.0,32
B,11398,open,1.0,79
B,11399,close,-1.0,21
B,11400,open,1.0,62
B,11401,close,-1.0,29
B,11402,open,1.0,42
B,11403,close,-1.0,27
B,11404,open,1.0,42
B,11405,close,-1.0,29
B,11406,open,1.0,58
B,11407,close,-1.0,31
B,11408,open,1.0,79
B,11409,close,-1.0,33
B,11410,open,1.0,48
B,11411,close,-1.0,37
B,11412,open,1.0,47
B,11413,close,-1.0,32
B,11414,open,1.0,23
B,11415,close,-1.0,40
B,11416,open,1.0,44
B,11417,close,-1.0,29
B,11418,open,1.0,54
B,11419,close,-1.0,34
B,11420,open,1.0,21
B,11421,close,-1.0,46
B,11422,open,1.0,52
B,11423,close,-1.0,28
B,11424,open,1.0,32
B,11425,close,-1.0,39
B,11426,open,1.0,40
B,11427,close,-1.0,30
B,11428,open,1.0,45
B,11429,close,-1.0,32
B,11430,open,1.0,32
B,11431,close,-1.0,24
B,11432,open,1.0,25
B,11433,close,-1.0,25
B,11434,open,1.0,17
B,11435,close,-1.0,30
B,11436,open,1.0,43
B,11437,close,-1.0,28
B,11438,open,1.0,35
B,11439,close,-1.0,33
B,11440,open,1.0,26
B,11441,close,-1.0,31
B,11442,open,1.0,50
B,11443,close,-1.0,27
B,11444,open,1.0,34
B,11445,close,-1.0,34
B,11446,open,1.0,69
B,11447,close,-1.0,47
B,11448,open,1.0,33
B,11449,close,-1.0,44
B,11450,open,1.0,43
B,11451,close,-1.0,58
B,11452,open,1.0,60
B,11453,close,-1.0,35
B,11454,open,1.0,54
B,11455,close,-1.0,42
B,11456,open,1.0,49
B,11457,close,-1.0,35
B,11458,open,1.0,42
B,11459,close,-1.0,35
B,11460,open,1.0,42
B,11461,close,-1.0,40
B,11462,open,1.0,25
B,11463,close,-1.0,28
B,11464,open,1.0,23
B,11465,close,-1.0,28
B,11466,open,1.0,20
B,11467,close,-1.0,38
B,11468,open,1.0,31
B,11469,close,-1.0,27
B,11470,open,1.0,39
B,11471,close,-1.0,40
B,11472,open,1.0,34
B,11473,close,-1.0,35
B,11474,open,1.0,55
B,11475,close,-1.0,35
B,11476,open,1.0,37
B,11477,close,-1.0,48
B,11478,open,1.0,38
B,11479,close,-1.0,22
B,11480,open,1.0,28
B,11481,close,-1.0,55
B,11482,open,1.0,24
B,11483,close,-1.0,48
B,11484,open,1.0,43
B,11485,close,-1.0,38
B,11486,open,1.0,44
B,11487,close,-1.0,25
B,11488,open,1.0,67
B,11489,close,-1.0,78
B,11490,open,1.0,46
B,11491,close,-1.0,46
B,11492,open,1.0,42
B,11493,close,-1.0,39
B,11494,open,1.0,31
B,11495,close,-1.0,38
B,11496,open,1.0,47
B,11497,close,-1.0,27
B,11498,open,1.0,25
B,11499,close,-1.0,23
B,11500,open,1.0,33
B,11501,close,-1.0,35
B,11502,open,1.0,32
B,11503,close,-1.0,30
B,11504,open,1.0,32
B,11505,close,-1.0,28
B,11506,open,1.0,14
B,11507,close,-1.0,30
B,11508,open,1.0,33
B,11509,close,-1.0,35
B,11510,open,1.0,14
B,11511,close,-1.0,26
B,11512,open,1.0,21
B,11513,close,-1.0,33
B,11514,open,1.0,33
B,11515,close,-1.0,37
B,11516,open,1.0,24
B,11517,close,-1.0,28
B,11518,open,1.0,16
B,11519,close,-1.0,34
B,11520,open,1.0,50
B,11521,close,-1.0,19
B,11522,open,1.0,24
B,11523,close,-1.0,17
B,11524,open,1.0,41
B,11525,close,-1.0,23
B,11526,open,1.0,14
B,11527,close,-1.0,26
B,11528,open,1.0,37
B,11529,close,-1.0,35
B,11530,open,1.0,53
B,11531,close,-1.0,32
B,11532,open,1.0,14
B,11533,close,-1.0,64
B,11534,open,1.0,19
B,11535,close,-1.0,47
B,11536,open,1.0,35
B,11537,close,-1.0,32
B,11538,open,1.0,29
B,11539,close,-1.0,23
B,11540,open,1.0,18
B,11541,close,-1.0,50
B,11542,open,1.0,20
B,11543,close,-1.0,30
B,11544,open,1.0,50
B,11545,close,-1.0,32
B,11546,open,1.0,32
B,11547,close,-1.0,31
B,11548,open,1.0,18
B,11549,close,-1.0,27
B,11550,open,1.0,26
B,11551,close,-1.0,33
B,11552,open,1.0,16
B,11553,close,-1.0,29
B,11554,open,1.0,31
B,11555,close,-1.0,44
B,11556,open,1.0,29
B,11557,close,-1.0,34
B,11558,open,1.0,36
B,11559,close,-1.0,34
B,11560,open,1.0,27
B,11561,close,-1.0,37
B,11562,open,1.0,41
B,11563,close,-1.0,28
B,11564,open,1.0,20
B,11565,close,-1.0,18
B,11566,open,1.0,65
B,11567,close,-1.0,29
B,11568,open,1.0,69
B,11569,close,-1.0,39
B,11570,open,1.0,32
B,11571,close,-1.0,21
B,11572,open,1.0,52
B,11573,close,-1.0,36
B,11574,open,1.0,31
B,11575,close,-1.0,49
B,11576,open,1.0,49
B,11577,close,-1.0,34
B,11578,open,1.0,33
B,11579,close,-1.0,37
B,11580,open,1.0,38
B,11581,close,-1.0,40
B,11582,open,1.0,27
B,11583,close,-1.0,22
B,11584,open,1.0,35
B,11585,close,-1.0,35
B,11586,open,1.0,48
B,11587,close,-1.0,29
B,11588,open,1.0,44
B,11589,close,-1.0,40
B,11590,open,1.0,27
B,11591,close,-1.0,28
B,11592,open,1.0,38
B,11593,close,-1.0,33
B,11594,open,1.0,52
B,11595,close,-1.0,34
B,11596,open,1.0,15
B,11597,close,-1.0,24
B,11598,open,1.0,19
B,11599,close,-1.0,26
B,11600,open,1.0,46
B,11601,close,-1.0,29
B,11602,open,1.0,21
B,11603,close,-1.0,32
B,11604,open,1.0,46
B,11605,close,-1.0,26
B,11606,open,1.0,58
B,11607,close,-1.0,35
B,11608,open,1.0,21
B,11609,close,-1.0,46
B,11610,open,1.0,44
B,11611,close,-1.0,48
B,11612,open,1.0,44
B,11613,close,-1.0,28
B,11614,open,1.0,22
B,11615,close,-1.0,33
B,11616,open,1.0,50
B,11617,close,-1.0,49
B,11618,open,1.0,31
B,11619,close,-1.0,32
B,11620,open,1.0,32
B,11621,close,-1.0,34
B,11622,open,1.0,52
B,11623,close,-1.0,25
B,11624,open,1.0,63
B,11625,close,-1.0,21
B,11626,open,1.0,37
B,11627,close,-1.0,35
B,11628,open,1.0,47
B,11629,close,-1.0,33
B,11630,open,1.0,27
B,11631,close,-1.0,29
B,11632,open,1.0,24
B,11633,close,-1.0,28
B,11634,open,1.0,29
B,11635,close,-1.0,22
B,11636,open,1.0,15
B,11637,close,-1.0,27
B,11638,open,1.0,19
B,11639,close,-1.0,25
B,11640,open,1.0,25
B,11641,close,-1.0,35
B,11642,open,1.0,28
B,11643,close,-1.0,33
B,11644,open,1.0,34
B,11645,close,-1.0,34
B,11646,open,1.0,22
B,11647,close,-1.0,24
B,11648,open,1.0,36
B,11649,close,-1.0,36
B,11650,open,1.0,34
B,11651,close,-1.0,38
B,11652,open,1.0,14
B,11653,close,-1.0,32
B,11654,open,1.0,40
B,11655,close,-1.0,31
B,11656,open,1.0,34
B,11657,close,-1.0,31
B,11658,open,1.0,36
B,11659,close,-1.0,46
B,11660,open,1.0,17
B,11661,close,-1.0,70
B,11662,open,1.0,26
B,11663,close,-1.0,34
B,11664,open,1.0,54
B,11665,close,-1.0,2
B,11666,open,1.0,32
B,11667,close,-1.0,31
B,11668,open,1.0,15
B,11669,close,-1.0,35
B,11670,open,1.0,30
B,11671,close,-1.0,35
B,11672,open,1.0,51
B,11673,close,-1.0,27
B,11674,open,1.0,47
B,11675,close,-1.0,44
B,11676,open,1.0,27
B,11677,close,-1.0,49
B,11678,open,1.0,27
B,11679,close,-1.0,25
B,11680,open,1.0,42
B,11681,close,-1.0,37
B,11682,open,1.0,33
B,11683,close,-1.0,36
B,11684,open,1.0,30
B,11685,close,-1.0,35
B,11686,open,1.0,18
B,11687,close,-1.0,33
B,11688,open,1.0,25
B,11689,close,-1.0,38
B,11690,open,1.0,14
B,11691,close,-1.0,42
B,11692,open,1.0,29
B,11693,close,-1.0,33
B,11694,open,1.0,33
B,11695,close,-1.0,37
B,11696,open,1.0,40
B,11697,close,-1.0,34
B,11698,open,1.0,36
B,11699,close,-1.0,37
B,11700,open,1.0,23
B,11701,close,-1.0,20
B,11702,open,1.0,20
B,11703,close,-1.0,32
B,11704,open,1.0,40
B,11705,close,-1.0,34
B,11706,open,1.0,30
B,11707,close,-1.0,35
B,11708,open,1.0,41
B,11709,close,-1.0,51
B,11710,open,1.0,29
B,11711,close,-1.0,36
B,11712,open,1.0,34
B,11713,close,-1.0,20
B,11714,open,1.0,49
B,11715,close,-1.0,24
B,11716,open,1.0,61
B,11717,close,-1.0,32
B,11718,open,1.0,27
B,11719,close,-1.0,21
B,11720,open,1.0,37
B,11721,close,-1.0,36
B,11722,open,1.0,29
B,11723,close,-1.0,30
B,11724,open,1.0,33
B,11725,close,-1.0,30
B,11726,open,1.0,31
B,11727,close,-1.0,47
B,11728,open,1.0,43
B,11729,close,-1.0,28
B,11730,open,1.0,30
B,11731,close,-1.0,30
B,11732,open,1.0,33
B,11733,close,-1.0,37
B,11734,open,1.0,51
B,11735,close,-1.0,36
B,11736,open,1.0,17
B,11737,close,-1.0,22
B,11738,open,1.0,58
B,11739,close,-1.0,27
B,11740,open,1.0,59
B,11741,close,-1.0,35
B,11742,open,1.0,48
B,11743,close,-1.0,31
B,11744,open,1.0,32
B,11745,close,-1.0,32
B,11746,open,1.0,50
B,11747,close,-1.0,33
B,11748,open,1.0,33
B,11749,close,-1.0,37
B,11750,open,1.0,18
B,11751,close,-1.0,28
B,11752,open,1.0,17
B,11753,close,-1.0,40
B,11754,open,1.0,39
B,11755,close,-1.0,32
B,11756,open,1.0,45
B,11757,close,-1.0,28
B,11758,open,1.0,29
B,11759,close,-1.0,31
B,11760,open,1.0,40
B,11761,close,-1.0,27
B,11762,open,1.0,23
B,11763,close,-1.0,24
B,11764,open,1.0,26
B,11765,close,-1.0,36
B,11766,open,1.0,32
B,11767,close,-1.0,28
B,11768,open,1.0,33
B,11769,close,-1.0,19
B,11770,open,1.0,25
B,11771,close,-1.0,32
B,11772,open,1.0,25
B,11773,close,-1.0,29
B,11774,open,1.0,45
B,11775,close,-1.0,46
B,11776,open,1.0,52
B,11777,close,-1.0,36
B,11778,open,1.0,22
B,11779,close,-1.0,31
B,11780,open,1.0,64
B,11781,close,-1.0,36
B,11782,open,1.0,13
B,11783,close,-1.0,27
B,11784,open,1.0,39
B,11785,close,-1.0,42
B,11786,open,1.0,48
B,11787,close,-1.0,40
B,11788,open,1.0,43
B,11789,close,-1.0,29
B,11790,open,1.0,30
B,11791,close,-1.0,48
B,11792,open,1.0,47
B,11793,close,-1.0,30
B,11794,open,1.0,15
B,11795,close,-1.0,31
B,11796,open,1.0,44
B,11797,close,-1.0,36
B,11798,open,1.0,38
B,11799,close,-1.0,33
B,11800,open,1.0,59
B,11801,close,-1.0,42
B,11802,open,1.0,35
B,11803,close,-1.0,33
B,11804,open,1.0,75
B,11805,close,-1.0,48
B,11806,open,1.0,53
B,11807,close,-1.0,38
B,11808,open,1.0,21
B,11809,close,-1.0,25
B,11810,open,1.0,42
B,11811,close,-1.0,38
B,11812,open,1.0,34
B,11813,close,-1.0,35
B,11814,open,1.0,6
B,11815,close,-1.0,35
B,11816,open,1.0,63
B,11817,close,-1.0,35
B,11818,open,1.0,41
B,11819,close,-1.0,35
B,11820,open,1.0,23
B,11821,close,-1.0,49
B,11822,open,1.0,29
B,11823,close,-1.0,34
B,11824,open,1.0,23
B,11825,close,-1.0,22
B,11826,open,1.0,42
B,11827,close,-1.0,29
B,11828,open,1.0,82
B,11829,close,-1.0,27
B,11830,open,1.0,53
B,11831,close,-1.0,29
B,11832,open,1.0,39
B,11833,close,-1.0,60
B,11834,open,1.0,30
B,11835,close,-1.0,34
B,11836,open,1.0,45
B,11837,close,-1.0,31
B,11838,open,1.0,18
B,11839,close,-1.0,50
B,11840,open,1.0,60
B,11841,close,-1.0,32
B,11842,open,1.0,32
B,11843,close,-1.0,37
B,11844,open,1.0,38
B,11845,close,-1.0,40
B,11846,open,1.0,37
B,11847,close,-1.0,38
B,11848,open,1.0,24
B,11849,close,-1.0,23
B,11850,open,1.0,102
B,11851,close,-1.0,32
B,11852,open,1.0,40
B,11853,close,-1.0,27
B,11854,open,1.0,14
B,11855,close,-1.0,30
B,11856,open,1.0,49
B,11857,close,-1.0,29
B,11858,open,1.0,18
B,11859,close,-1.0,13
B,11860,open,1.0,36
B,11861,close,-1.0,28
B,11862,open,1.0,32
B,11863,close,-1.0,26
B,11864,open,1.0,32
B,11865,close,-1.0,52
B,11866,open,1.0,36
B,11867,close,-1.0,38
B,11868,open,1.0,64
B,11869,close,-1.0,32
B,11870,open,1.0,71
B,11871,close,-1.0,25
B,11872,open,1.0,55
B,11873,close,-1.0,36
B,11874,open,1.0,47
B,11875,close,-1.0,35
B,11876,open,1.0,44
B,11877,close,-1.0,35
B,11878,open,1.0,58
B,11879,close,-1.0,40
B,11880,open,1.0,39
B,11881,close,-1.0,31
B,11882,open,1.0,43
B,11883,close,-1.0,39
B,11884,open,1.0,46
B,11885,close,-1.0,40
B,11886,open,1.0,47
B,11887,close,-1.0,40
B,11888,open,1.0,17
B,11889,close,-1.0,44
B,11890,open,1.0,17
B,11891,close,-1.0,45
B,11892,open,1.0,30
B,11893,close,-1.0,30
B,11894,open,1.0,34
B,11895,close,-1.0,25
B,11896,open,1.0,46
B,11897,close,-1.0,29
B,11898,open,1.0,43
B,11899,close,-1.0,37
B,11900,open,1.0,34
B,11901,close,-1.0,48
B,11902,open,1.0,66
B,11903,close,-1.0,35
B,11904,open,1.0,31
B,11905,close,-1.0,21
B,11906,open,1.0,90
B,11907,close,-1.0,28
B,11908,open,1.0,86
B,11909,close,-1.0,45
B,11910,open,1.0,27
B,11911,close,-1.0,44
B,11912,open,1.0,23
B,11913,close,-1.0,23
B,11914,open,1.0,50
B,11915,close,-1.0,38
B,11916,open,1.0,30
B,11917,close,-1.0,36
B,11918,open,1.0,30
B,11919,close,-1.0,38
B,11920,open,1.0,26
B,11921,close,-1.0,31
B,11922,open,1.0,20
B,11923,close,-1.0,25
B,11924,open,1.0,27
B,11925,close,-1.0,30
B,11926,open,1.0,31
B,11927,close,-1.0,34
B,11928,open,1.0,33
B,11929,close,-1.0,39
B,11930,open,1.0,44
B,11931,close,-1.0,15
B,11932,open,1.0,50
B,11933,close,-1.0,46
B,11934,open,1.0,40
B,11935,close,-1.0,35
B,11936,open,1.0,36
B,11937,close,-1.0,68
B,11938,open,1.0,17
B,11939,close,-1.0,59
B,11940,open,1.0,20
B,11941,close,-1.0,27
B,11942,open,1.0,19
B,11943,close,-1.0,37
B,11944,open,1.0,39
B,11945,close,-1.0,41
B,11946,open,1.0,50
B,11947,close,-1.0,30
B,11948,open,1.0,35
B,11949,close,-1.0,43
B,11950,open,1.0,23
B,11951,close,-1.0,46
B,11952,open,1.0,42
B,11953,close,-1.0,38
B,11954,open,1.0,25
B,11955,close,-1.0,28
B,11956,open,1.0,28
B,11957,close,-1.0,23
B,11958,open,1.0,24
B,11959,close,-1.0,28
B,11960,open,1.0,33
B,11961,close,-1.0,34
B,11962,open,1.0,33
B,11963,close,-1.0,23
B,11964,open,1.0,36
B,11965,close,-1.0,34
B,11966,open,1.0,28
B,11967,close,-1.0,35
B,11968,open,1.0,20
B,11969,close,-1.0,37
B,11970,open,1.0,14
B,11971,close,-1.0,33
B,11972,open,1.0,52
B,11973,close,-1.0,45
B,11974,open,1.0,25
B,11975,close,-1.0,39
B,11976,open,1.0,26
B,11977,close,-1.0,27
B,11978,open,1.0,48
B,11979,close,-1.0,37
B,11980,open,1.0,53
B,11981,close,-1.0,35
B,11982,open,1.0,22
B,11983,close,-1.0,53
B,11984,open,1.0,38
B,11985,close,-1.0,29
B,11986,open,1.0,43
B,11987,close,-1.0,31
B,11988,open,1.0,58
B,11989,close,-1.0,33
B,11990,open,1.0,56
B,11991,close,-1.0,39
B,11992,open,1.0,70
B,11993,close,-1.0,33
B,11994,open,1.0,16
B,11995,close,-1.0,40
B,11996,open,1.0,31
B,11997,close,-1.0,37
B,11998,open,1.0,23
B,11999,close,-1.0,29
B,12000,open,1.0,50
B,12001,close,-1.0,36
B,12002,open,1.0,53
B,12003,close,-1.0,30
B,12004,open,1.0,34
B,12005,close,-1.0,33
B,12006,open,1.0,32
B,12007,close,-1.0,35
B,12008,open,1.0,27
B,12009,close,-1.0,23
B,12010,open,1.0,28
B,12011,close,-1.0,38
B,12012,open,1.0,38
B,12013,close,-1.0,37
B,12014,open,1.0,30
B,12015,close,-1.0,37
B,12016,open,1.0,37
B,12017,close,-1.0,58
B,12018,open,1.0,47
B,12019,close,-1.0,29
B,12020,open,1.0,40
B,12021,close,-1.0,33
B,12022,open,1.0,19
B,12023,close,-1.0,39
B,12024,open,1.0,31
B,12025,close,-1.0,27
B,12026,open,1.0,42
B,12027,close,-1.0,42
B,12028,open,1.0,58
B,12029,close,-1.0,34
B,12030,open,1.0,20
B,12031,close,-1.0,30
B,12032,open,1.0,29
B,12033,close,-1.0,48
B,12034,open,1.0,65
B,12035,close,-1.0,36
B,12036,open,1.0,48
B,12037,close,-1.0,43
B,12038,open,1.0,73
B,12039,close,-1.0,45
B,12040,open,1.0,50
B,12041,close,-1.0,25
B,12042,open,1.0,25
B,12043,close,-1.0,34
B,12044,open,1.0,19
B,12045,close,-1.0,41
B,12046,open,1.0,11
B,12047,close,-1.0,50
B,12048,open,1.0,21
B,12049,close,-1.0,50
B,12050,open,1.0,63
B,12051,close,-1.0,32
B,12052,open,1.0,29
B,12053,close,-1.0,28
B,12054,open,1.0,34
B,12055,close,-1.0,37
B,12056,open,1.0,40
B,12057,close,-1.0,57
B,12058,open,1.0,18
B,12059,close,-1.0,30
B,12060,open,1.0,42
B,12061,close,-1.0,20
B,12062,open,1.0,60
B,12063,close,-1.0,35
B,12064,open,1.0,20
B,12065,close,-1.0,39
B,12066,open,1.0,45
B,12067,close,-1.0,40
B,12068,open,1.0,61
B,12069,close,-1.0,36
B,12070,open,1.0,81
B,12071,close,-1.0,20
B,12072,open,1.0,49
B,12073,close,-1.0,36
B,12074,open,1.0,34
B,12075,close,-1.0,23
B,12076,open,1.0,54
B,12077,close,-1.0,38
B,12078,open,1.0,31
B,12079,close,-1.0,52
B,12080,open,1.0,48
B,12081,close,-1.0,39
B,12082,open,1.0,26
B,12083,close,-1.0,35
B,12084,open,1.0,44
B,12085,close,-1.0,28
B,12086,open,1.0,44
B,12087,close,-1.0,36
B,12088,open,1.0,28
B,12089,close,-1.0,32
B,12090,open,1.0,36
B,12091,close,-1.0,39
B,12092,open,1.0,47
B,12093,close,-1.0,45
B,12094,open,1.0,27
B,12095,close,-1.0,38
B,12096,open,1.0,22
B,12097,close,-1.0,26
B,12098,open,1.0,43
B,12099,close,-1.0,34
B,12100,open,1.0,54
B,12101,close,-1.0,25
B,12102,open,1.0,57
B,12103,close,-1.0,25
B,12104,open,1.0,39
B,12105,close,-1.0,51
B,12106,open,1.0,52
B,12107,close,-1.0,50
B,12108,open,1.0,59
B,12109,close,-1.0,48
B,12110,open,1.0,44
B,12111,close,-1.0,35
B,12112,open,1.0,36
B,12113,close,-1.0,29
B,12114,open,1.0,45
B,12115,close,-1.0,43
B,12116,open,1.0,68
B,12117,close,-1.0,51
B,12118,open,1.0,41
B,12119,close,-1.0,37
B,12120,open,1.0,28
B,12121,close,-1.0,36
B,12122,open,1.0,30
B,12123,close,-1.0,25
B,12124,open,1.0,56
B,12125,close,-1.0,35
B,12126,open,1.0,41
B,12127,close,-1.0,29
B,12128,open,1.0,35
B,12129,close,-1.0,52
B,12130,open,1.0,28
B,12131,close,-1.0,23
B,12132,open,1.0,46
B,12133,close,-1.0,29
B,12134,open,1.0,12
B,12135,close,-1.0,37
B,12136,open,1.0,30
B,12137,close,-1.0,38
B,12138,open,1.0,24
B,12139,close,-1.0,58
B,12140,open,1.0,22
B,12141,close,-1.0,75
B,12142,open,1.0,37
B,12143,close,-1.0,31
B,12144,open,1.0,38
B,12145,close,-1.0,42
B,12146,open,1.0,27
B,12147,close,-1.0,27
B,12148,open,1.0,54
B,12149,close,-1.0,45
B,12150,open,1.0,72
B,12151,close,-1.0,34
B,12152,open,1.0,43
B,12153,close,-1.0,37
B,12154,open,1.0,51
B,12155,close,-1.0,29
B,12156,open,1.0,51
B,12157,close,-1.0,26
B,12158,open,1.0,59
B,12159,close,-1.0,20
B,12160,open,1.0,64
B,12161,close,-1.0,38
B,12162,open,1.0,38
B,12163,close,-1.0,38
B,12164,open,1.0,33
B,12165,close,-1.0,31
B,12166,open,1.0,44
B,12167,close,-1.0,28
B,12168,open,1.0,50
B,12169,close,-1.0,31
B,12170,open,1.0,40
B,12171,close,-1.0,29
B,12172,open,1.0,30
B,12173,close,-1.0,37
B,12174,open,1.0,43
B,12175,close,-1.0,48
B,12176,open,1.0,33
B,12177,close,-1.0,31
B,12178,open,1.0,29
B,12179,close,-1.0,25
B,12180,open,1.0,56
B,12181,close,-1.0,36
B,12182,open,1.0,62
B,12183,close,-1.0,25
B,12184,open,1.0,57
B,12185,close,-1.0,23
B,12186,open,1.0,44
B,12187,close,-1.0,39
B,12188,open,1.0,26
B,12189,close,-1.0,31
B,12190,open,1.0,42
B,12191,close,-1.0,32
B,12192,open,1.0,29
B,12193,close,-1.0,31
B,12194,open,1.0,41
B,12195,close,-1.0,31
B,12196,open,1.0,32
B,12197,close,-1.0,26
B,12198,open,1.0,36
B,12199,close,-1.0,36
B,12200,open,1.0,26
B,12201,close,-1.0,20
B,12202,open,1.0,60
B,12203,close,-1.0,24
B,12204,open,1.0,38
B,12205,close,-1.0,56
B,12206,open,1.0,25
B,12207,close,-1.0,42
B,12208,open,1.0,32
B,12209,close,-1.0,29
B,12210,open,1.0,34
B,12211,close,-1.0,27
B,12212,open,1.0,32
B,12213,close,-1.0,27
B,12214,open,1.0,39
B,12215,close,-1.0,32
B,12216,open,1.0,44
B,12217,close,-1.0,36
B,12218,open,1.0,72
B,12219,close,-1.0,30
B,12220,open,1.0,41
B,12221,close,-1.0,32
B,12222,open,1.0,36
B,12223,close,-1.0,36
B,12224,open,1.0,45
B,12225,close,-1.0,35
B,12226,open,1.0,42
B,12227,close,-1.0,46
B,12228,open,1.0,46
B,12229,close,-1.0,23
B,12230,open,1.0,36
B,12231,close,-1.0,37
B,12232,open,1.0,32
B,12233,close,-1.0,41
B,12234,open,1.0,26
B,12235,close,-1.0,27
B,12236,open,1.0,40
B,12237,close,-1.0,40
B,12238,open,1.0,55
B,12239,close,-1.0,27
B,12240,open,1.0,36
B,12241,close,-1.0,28
B,12242,open,1.0,45
B,12243,close,-1.0,28
B,12244,open,1.0,22
B,12245,close,-1.0,35
B,12246,open,1.0,49
B,12247,close,-1.0,27
B,12248,open,1.0,56
B,12249,close,-1.0,22
B,12250,open,1.0,47
B,12251,close,-1.0,31
B,12252,open,1.0,59
B,12253,close,-1.0,25
B,12254,open,1.0,45
B,12255,close,-1.0,33
B,12256,open,1.0,25
B,12257,close,-1.0,45
B,12258,open,1.0,29
B,12259,close,-1.0,26
B,12260,open,1.0,48
B,12261,close,-1.0,44
B,12262,open,1.0,44
B,12263,close,-1.0,23
B,12264,open,1.0,27
B,12265,close,-1.0,27
B,12266,open,1.0,50
B,12267,close,-1.0,30
B,12268,open,1.0,25
B,12269,close,-1.0,36
B,12270,open,1.0,39
B,12271,close,-1.0,27
B,12272,open,1.0,60
B,12273,close,-1.0,29
B,12274,open,1.0,47
B,12275,close,-1.0,34
B,12276,open,1.0,42
B,12277,close,-1.0,34
B,12278,open,1.0,64
B,12279,close,-1.0,35
B,12280,open,1.0,42
B,12281,close,-1.0,40
B,12282,open,1.0,46
B,12283,close,-1.0,33
B,12284,open,1.0,34
B,12285,close,-1.0,37
B,12286,open,1.0,29
B,12287,close,-1.0,28
B,12288,open,1.0,25
B,12289,close,-1.0,34
B,12290,open,1.0,37
B,12291,close,-1.0,37
B,12292,open,1.0,34
B,12293,close,-1.0,34
B,12294,open,1.0,34
B,12295,close,-1.0,36
B,12296,open,1.0,41
B,12297,close,-1.0,41
B,12298,open,1.0,31
B,12299,close,-1.0,37
B,12300,open,1.0,43
B,12301,close,-1.0,34
B,12302,open,1.0,19
B,12303,close,-1.0,24
B,12304,open,1.0,56
B,12305,close,-1.0,23
B,12306,open,1.0,94
B,12307,close,-1.0,42
B,12308,open,1.0,57
B,12309,close,-1.0,35
B,12310,open,1.0,39
B,12311,close,-1.0,49
B,12312,open,1.0,21
B,12313,close,-1.0,37
B,12314,open,1.0,24
B,12315,close,-1.0,35
B,12316,open,1.0,39
B,12317,close,-1.0,40
B,12318,open,1.0,28
B,12319,close,-1.0,25
B,12320,open,1.0,25
B,12321,close,-1.0,36
B,12322,open,1.0,65
B,12323,close,-1.0,41
B,12324,open,1.0,45
B,12325,close,-1.0,32
B,12326,open,1.0,53
B,12327,close,-1.0,31
B,12328,open,1.0,63
B,12329,close,-1.0,38
B,12330,open,1.0,49
B,12331,close,-1.0,37
B,12332,open,1.0,22
B,12333,close,-1.0,31
B,12334,open,1.0,24
